spliceName	chrom	strand	start	end	CT
ENSRNOG00000002292:J018	chr14	+	11271886	11272977	19
ENSRNOG00000002292:J019	chr14	+	11273075	11274255	20
ENSRNOG00000002301:J025	chr14	-	17372402	17372904	42
ENSRNOG00000002301:J026	chr14	-	17373120	17374322	75
ENSRNOG00000002301:J027	chr14	-	17374430	17375753	48
ENSRNOG00000002301:J028	chr14	-	17375852	17378453	65
ENSRNOG00000002301:J029	chr14	-	17378540	17380014	54
ENSRNOG00000002301:J030	chr14	-	17380178	17381351	70
ENSRNOG00000002301:J031	chr14	-	17381490	17384563	114
ENSRNOG00000002301:J032	chr14	-	17384685	17385814	136
ENSRNOG00000002301:J033	chr14	-	17385996	17386116	78
ENSRNOG00000002301:J034	chr14	-	17386235	17386491	85
ENSRNOG00000002301:J035	chr14	-	17386602	17392966	49
ENSRNOG00000002301:J036	chr14	-	17393178	17394074	32
ENSRNOG00000002301:J037	chr14	-	17394229	17394675	54
ENSRNOG00000002301:J038	chr14	-	17394764	17397048	102
ENSRNOG00000002301:J039	chr14	-	17397189	17400071	54
ENSRNOG00000002301:J040	chr14	-	17400250	17403855	44
ENSRNOG00000002301:J041	chr14	-	17403976	17407713	86
ENSRNOG00000002301:J042	chr14	-	17407769	17407910	68
ENSRNOG00000002301:J043	chr14	-	17408013	17408414	84
ENSRNOG00000002301:J044	chr14	-	17408515	17417207	71
ENSRNOG00000002301:J045	chr14	-	17417284	17423733	49
ENSRNOG00000002301:J046	chr14	-	17423798	17424107	35
ENSRNOG00000002301:J047	chr14	-	17424194	17436735	32
ENSRNOG00000002302:J023	chr14	+	38248231	38293297	1
ENSRNOG00000002302:J024	chr14	+	38293439	38308370	2
ENSRNOG00000002302:J025	chr14	+	38308565	38325320	7
ENSRNOG00000002302:J026	chr14	+	38325528	38352447	4
ENSRNOG00000002302:J027	chr14	+	38352632	38402940	1
ENSRNOG00000002302:J028	chr14	+	38403054	38413672	1
ENSRNOG00000002302:J029	chr14	+	38413780	38415844	1
ENSRNOG00000002302:J030	chr14	+	38415955	38417872	2
ENSRNOG00000002302:J031	chr14	+	38417989	38421727	1
ENSRNOG00000002302:J032	chr14	+	38421835	38429752	4
ENSRNOG00000002302:J033	chr14	+	38429984	38434023	3
ENSRNOG00000002302:J034	chr14	+	38434169	38434889	1
ENSRNOG00000002302:J035	chr14	+	38434997	38441011	0
ENSRNOG00000002302:J036	chr14	+	38441125	38442813	0
ENSRNOG00000002302:J037	chr14	+	38442924	38443931	2
ENSRNOG00000002302:J038	chr14	+	38444061	38454222	0
ENSRNOG00000002302:J039	chr14	+	38454336	38457864	0
ENSRNOG00000002302:J040	chr14	+	38457914	38458057	1
ENSRNOG00000002302:J041	chr14	+	38458232	38470072	0
ENSRNOG00000002302:J042	chr14	+	38470344	38472019	2
ENSRNOG00000002302:J043	chr14	+	38472153	38473255	0
ENSRNOG00000002312:J027	chr14	-	38477642	38478757	5
ENSRNOG00000002312:J028	chr14	-	38478945	38487390	2
ENSRNOG00000002312:J029	chr14	-	38487495	38488794	2
ENSRNOG00000002312:J030	chr14	-	38488875	38500178	2
ENSRNOG00000002312:J031	chr14	-	38500379	38502543	1
ENSRNOG00000002312:J032	chr14	-	38502669	38503432	3
ENSRNOG00000002312:J033	chr14	-	38503509	38504694	2
ENSRNOG00000002312:J034	chr14	-	38505001	38512316	1
ENSRNOG00000002312:J035	chr14	-	38512501	38514151	3
ENSRNOG00000002312:J036	chr14	-	38514278	38515950	7
ENSRNOG00000002312:J037	chr14	-	38516057	38516571	0
ENSRNOG00000002312:J038	chr14	-	38517181	38519948	1
ENSRNOG00000002312:J039	chr14	-	38520137	38524653	5
ENSRNOG00000002312:J040	chr14	-	38524895	38532815	0
ENSRNOG00000002312:J041	chr14	-	38533068	38533177	0
ENSRNOG00000002312:J042	chr14	-	38533307	38533374	0
ENSRNOG00000002312:J043	chr14	-	38533419	38533636	0
ENSRNOG00000002312:J044	chr14	-	38533665	38533854	0
ENSRNOG00000002312:J045	chr14	-	38533910	38534162	2
ENSRNOG00000002312:J046	chr14	-	38534269	38537284	2
ENSRNOG00000002312:J047	chr14	-	38537370	38539819	1
ENSRNOG00000002312:J048	chr14	-	38540024	38545210	1
ENSRNOG00000002312:J049	chr14	-	38545405	38547615	2
ENSRNOG00000002312:J050	chr14	-	38547942	38575668	3
ENSRNOG00000002312:J051	chr14	-	38575700	38575701	0
ENSRNOG00000002318:J028	chr14	-	42763272	42769581	35
ENSRNOG00000002318:J029	chr14	-	42769684	42772164	53
ENSRNOG00000002318:J030	chr14	-	42772273	42774011	1
ENSRNOG00000002318:J031	chr14	-	42774089	42775823	6
ENSRNOG00000002318:J032	chr14	-	42775947	42776886	169
ENSRNOG00000002318:J033	chr14	-	42777011	42778909	111
ENSRNOG00000002318:J034	chr14	-	42779034	42780028	122
ENSRNOG00000002318:J035	chr14	-	42780133	42780908	115
ENSRNOG00000002318:J036	chr14	-	42781001	42782156	114
ENSRNOG00000002318:J037	chr14	-	42782237	42782915	94
ENSRNOG00000002318:J038	chr14	-	42782956	42786721	56
ENSRNOG00000002318:J039	chr14	-	42786827	42790607	176
ENSRNOG00000002318:J040	chr14	-	42790771	42792481	111
ENSRNOG00000002318:J041	chr14	-	42792572	42803979	65
ENSRNOG00000002318:J042	chr14	-	42804201	42807120	90
ENSRNOG00000002318:J043	chr14	-	42807529	42807688	204
ENSRNOG00000002318:J044	chr14	-	42807846	42809221	91
ENSRNOG00000002318:J045	chr14	-	42809348	42813445	20
ENSRNOG00000002318:J046	chr14	-	42813481	42832991	23
ENSRNOG00000002318:J047	chr14	-	42833244	42844943	132
ENSRNOG00000002318:J048	chr14	-	42845139	42852474	124
ENSRNOG00000002318:J049	chr14	-	42852585	42854053	88
ENSRNOG00000002318:J050	chr14	-	42854084	42858767	91
ENSRNOG00000002318:J051	chr14	-	42858874	42931220	102
ENSRNOG00000002318:J052	chr14	-	42931290	42956021	164
ENSRNOG00000002318:J053	chr14	-	42956092	43072747	81
ENSRNOG00000002320:J006	chr14	+	38612485	38615695	21
ENSRNOG00000002320:J007	chr14	+	38615851	38618337	45
ENSRNOG00000002320:J008	chr14	+	38618490	38620077	62
ENSRNOG00000002320:J009	chr14	+	38620233	38621739	63
ENSRNOG00000002327:J010	chr14	-	38644157	38659710	0
ENSRNOG00000002327:J011	chr14	-	38659955	38663767	0
ENSRNOG00000002327:J012	chr14	-	38663920	38664037	0
ENSRNOG00000002327:J013	chr14	-	38664175	38758691	0
ENSRNOG00000002327:J014	chr14	-	38758774	38935416	0
ENSRNOG00000002327:J015	chr14	-	38935637	39111656	0
ENSRNOG00000002327:J016	chr14	-	39111724	39112172	0
ENSRNOG00000002327:J017	chr14	-	39112264	39112447	0
ENSRNOG00000002336:J010	chr14	+	39154717	39155142	0
ENSRNOG00000002336:J011	chr14	+	39155261	39168188	0
ENSRNOG00000002336:J012	chr14	+	39168256	39169224	0
ENSRNOG00000002336:J013	chr14	+	39169445	39169608	0
ENSRNOG00000002336:J014	chr14	+	39169691	39172212	0
ENSRNOG00000002336:J015	chr14	+	39172356	39177503	1
ENSRNOG00000002336:J016	chr14	+	39177656	39185937	0
ENSRNOG00000002336:J017	chr14	+	39186197	39228513	0
ENSRNOG00000002343:J010	chr14	-	43133616	43135342	19
ENSRNOG00000002343:J011	chr14	-	43135401	43136521	16
ENSRNOG00000002343:J012	chr14	-	43136588	43137683	37
ENSRNOG00000002343:J013	chr14	-	43137731	43137807	40
ENSRNOG00000002343:J014	chr14	-	43137893	43140358	28
ENSRNOG00000002343:J015	chr14	-	43140509	43143106	17
ENSRNOG00000002343:J016	chr14	-	43143235	43143736	6
ENSRNOG00000002343:J017	chr14	-	43143748	43143860	5
ENSRNOG00000002345:J015	chr14	+	11988934	12003225	0
ENSRNOG00000002345:J016	chr14	+	12003408	12004946	37
ENSRNOG00000002345:J017	chr14	+	12005069	12005514	40
ENSRNOG00000002345:J018	chr14	+	12005652	12011740	4
ENSRNOG00000002345:J019	chr14	+	12011956	12012387	23
ENSRNOG00000002345:J020	chr14	+	12012462	12013925	23
ENSRNOG00000002345:J021	chr14	+	12014021	12014127	23
ENSRNOG00000002345:J022	chr14	+	12014230	12016476	32
ENSRNOG00000002345:J023	chr14	+	12016556	12017167	26
ENSRNOG00000002345:J024	chr14	+	12017263	12022104	10
ENSRNOG00000002345:J025	chr14	+	12022200	12022691	22
ENSRNOG00000002345:J026	chr14	+	12022815	12023705	16
ENSRNOG00000002345:J027	chr14	+	12023778	12027182	9
ENSRNOG00000002349:J014	chr14	+	39662466	39663404	0
ENSRNOG00000002349:J015	chr14	+	39663491	39665906	0
ENSRNOG00000002349:J016	chr14	+	39666022	39730078	0
ENSRNOG00000002349:J017	chr14	+	39730146	39748142	0
ENSRNOG00000002349:J018	chr14	+	39748363	39749970	0
ENSRNOG00000002349:J019	chr14	+	39750053	39754668	0
ENSRNOG00000002349:J020	chr14	+	39754812	39755809	0
ENSRNOG00000002349:J021	chr14	+	39755962	39786524	0
ENSRNOG00000002349:J022	chr14	+	39786727	39793764	0
ENSRNOG00000002349:J023	chr14	+	39786727	39797809	0
ENSRNOG00000002349:J024	chr14	+	39793767	39797809	0
ENSRNOG00000002360:J010	chr14	+	39964790	39985574	1
ENSRNOG00000002360:J011	chr14	+	39985723	40015298	0
ENSRNOG00000002360:J012	chr14	+	40015366	40025905	0
ENSRNOG00000002360:J013	chr14	+	40026126	40027719	0
ENSRNOG00000002360:J014	chr14	+	40027802	40032017	0
ENSRNOG00000002360:J015	chr14	+	40032155	40032278	0
ENSRNOG00000002360:J016	chr14	+	40032431	40034998	0
ENSRNOG00000002360:J017	chr14	+	40035210	40048844	0
ENSRNOG00000002361:J019	chr14	+	12219025	12243626	0
ENSRNOG00000002361:J020	chr14	+	12243793	12246308	0
ENSRNOG00000002361:J021	chr14	+	12246422	12247988	0
ENSRNOG00000002361:J022	chr14	+	12248094	12258258	1
ENSRNOG00000002361:J023	chr14	+	12258322	12265291	1
ENSRNOG00000002361:J024	chr14	+	12265369	12266514	1
ENSRNOG00000002361:J025	chr14	+	12266609	12269700	0
ENSRNOG00000002361:J026	chr14	+	12269769	12272179	0
ENSRNOG00000002361:J027	chr14	+	12272278	12273357	0
ENSRNOG00000002361:J028	chr14	+	12273511	12275261	0
ENSRNOG00000002361:J029	chr14	+	12275398	12278047	0
ENSRNOG00000002361:J030	chr14	+	12278137	12279233	0
ENSRNOG00000002361:J031	chr14	+	12279375	12297409	0
ENSRNOG00000002361:J032	chr14	+	12297573	12301362	0
ENSRNOG00000002361:J033	chr14	+	12301485	12302775	1
ENSRNOG00000002361:J034	chr14	+	12302838	12311075	2
ENSRNOG00000002361:J035	chr14	+	12311142	12312877	1
ENSRNOG00000002381:J004	chr14	-	12363250	12370198	5
ENSRNOG00000002381:J005	chr14	-	12371103	12386658	2
ENSRNOG00000002408:J006	chr14	+	43810235	43829598	28
ENSRNOG00000002408:J007	chr14	+	43830758	43831569	19
ENSRNOG00000002408:J008	chr14	+	43831776	43833897	42
ENSRNOG00000002408:J009	chr14	+	43834103	43837008	17
ENSRNOG00000002433:J012	chr14	+	17492438	17502833	11
ENSRNOG00000002433:J013	chr14	+	17502952	17506132	81
ENSRNOG00000002433:J014	chr14	+	17506214	17507661	100
ENSRNOG00000002433:J015	chr14	+	17507835	17509542	102
ENSRNOG00000002433:J016	chr14	+	17509633	17510261	246
ENSRNOG00000002433:J017	chr14	+	17510364	17511317	208
ENSRNOG00000002433:J018	chr14	+	17511498	17517455	122
ENSRNOG00000002433:J019	chr14	+	17517558	17519048	116
ENSRNOG00000002433:J020	chr14	+	17519177	17519954	117
ENSRNOG00000002433:J021	chr14	+	17520073	17520383	258
ENSRNOG00000002484:J006	chr14	-	43884398	43885308	0
ENSRNOG00000002484:J007	chr14	-	43885841	43888341	0
ENSRNOG00000002484:J008	chr14	-	43888496	43889640	0
ENSRNOG00000002484:J009	chr14	-	43889786	43890021	0
ENSRNOG00000002506:J022	chr14	+	17531865	17534410	44
ENSRNOG00000002506:J023	chr14	+	17534609	17538243	72
ENSRNOG00000002506:J024	chr14	+	17538438	17542120	113
ENSRNOG00000002506:J025	chr14	+	17542299	17542696	45
ENSRNOG00000002506:J026	chr14	+	17542809	17544951	43
ENSRNOG00000002506:J027	chr14	+	17545097	17548545	66
ENSRNOG00000002506:J028	chr14	+	17548634	17551320	103
ENSRNOG00000002506:J029	chr14	+	17548783	17549396	0
ENSRNOG00000002506:J030	chr14	+	17549439	17551320	0
ENSRNOG00000002506:J031	chr14	+	17551450	17552975	64
ENSRNOG00000002506:J032	chr14	+	17553271	17553780	108
ENSRNOG00000002506:J033	chr14	+	17553874	17555355	60
ENSRNOG00000002506:J034	chr14	+	17553931	17555355	1
ENSRNOG00000002506:J035	chr14	+	17555479	17555605	75
ENSRNOG00000002506:J036	chr14	+	17555712	17563110	43
ENSRNOG00000002506:J037	chr14	+	17563199	17564028	58
ENSRNOG00000002540:J004	chr14	-	43962881	43963310	4
ENSRNOG00000002540:J005	chr14	-	43963432	43992343	1
ENSRNOG00000002541:J033	chr14	+	44185619	44215413	35
ENSRNOG00000002541:J034	chr14	+	44215617	44217212	26
ENSRNOG00000002541:J035	chr14	+	44217299	44217799	34
ENSRNOG00000002541:J036	chr14	+	44217897	44221925	49
ENSRNOG00000002541:J037	chr14	+	44222052	44223194	26
ENSRNOG00000002541:J038	chr14	+	44223275	44227271	20
ENSRNOG00000002541:J039	chr14	+	44227412	44228828	25
ENSRNOG00000002541:J040	chr14	+	44228944	44229633	15
ENSRNOG00000002541:J041	chr14	+	44229728	44231533	32
ENSRNOG00000002541:J042	chr14	+	44231679	44234408	33
ENSRNOG00000002541:J043	chr14	+	44234560	44235937	23
ENSRNOG00000002541:J044	chr14	+	44236051	44238817	20
ENSRNOG00000002541:J045	chr14	+	44238899	44239770	39
ENSRNOG00000002541:J046	chr14	+	44239819	44240578	43
ENSRNOG00000002541:J047	chr14	+	44240718	44242421	46
ENSRNOG00000002541:J048	chr14	+	44242537	44247365	28
ENSRNOG00000002541:J049	chr14	+	44247471	44249085	37
ENSRNOG00000002541:J050	chr14	+	44249246	44252850	57
ENSRNOG00000002541:J051	chr14	+	44252974	44253928	37
ENSRNOG00000002541:J052	chr14	+	44254087	44256584	20
ENSRNOG00000002541:J053	chr14	+	44256653	44258087	33
ENSRNOG00000002541:J054	chr14	+	44258224	44259836	34
ENSRNOG00000002541:J055	chr14	+	44259960	44260210	15
ENSRNOG00000002541:J056	chr14	+	44260415	44260775	10
ENSRNOG00000002541:J057	chr14	+	44260890	44264278	25
ENSRNOG00000002541:J058	chr14	+	44264411	44265003	27
ENSRNOG00000002541:J059	chr14	+	44265123	44267853	36
ENSRNOG00000002541:J060	chr14	+	44267916	44268812	46
ENSRNOG00000002541:J061	chr14	+	44268958	44269535	31
ENSRNOG00000002541:J062	chr14	+	44269644	44273566	39
ENSRNOG00000002541:J063	chr14	+	44273910	44279877	36
ENSRNOG00000002546:J010	chr14	+	17616449	17621442	19
ENSRNOG00000002546:J011	chr14	+	17621562	17621784	18
ENSRNOG00000002546:J012	chr14	+	17621900	17626596	38
ENSRNOG00000002546:J013	chr14	+	17626675	17628902	34
ENSRNOG00000002546:J014	chr14	+	17628947	17629053	35
ENSRNOG00000002546:J015	chr14	+	17629112	17629193	54
ENSRNOG00000002546:J016	chr14	+	17629220	17630169	61
ENSRNOG00000002546:J017	chr14	+	17630290	17631091	39
ENSRNOG00000002553:J006	chr14	+	44413722	44440260	56
ENSRNOG00000002553:J007	chr14	+	44440373	44447025	115
ENSRNOG00000002553:J008	chr14	+	44447074	44454053	75
ENSRNOG00000002553:J009	chr14	+	44454196	44456584	117
ENSRNOG00000002579:J005	chr14	-	17973091	17982932	14
ENSRNOG00000002579:J006	chr14	-	17983011	18002487	15
ENSRNOG00000002579:J007	chr14	-	18003171	18076648	14
ENSRNOG00000002643:J013	chr14	+	44479716	44488446	66
ENSRNOG00000002643:J014	chr14	+	44488615	44491362	225
ENSRNOG00000002643:J015	chr14	+	44491464	44491866	256
ENSRNOG00000002643:J016	chr14	+	44492067	44492173	251
ENSRNOG00000002643:J017	chr14	+	44492371	44492798	77
ENSRNOG00000002643:J018	chr14	+	44492946	44495288	96
ENSRNOG00000002643:J019	chr14	+	44495383	44496990	167
ENSRNOG00000002643:J020	chr14	+	44497121	44497975	181
ENSRNOG00000002643:J021	chr14	+	44498109	44498587	177
ENSRNOG00000002643:J022	chr14	+	44498679	44498795	101
ENSRNOG00000002643:J023	chr14	+	44498906	44502010	152
ENSRNOG00000002728:J007	chr14	+	18231965	18250398	1
ENSRNOG00000002728:J008	chr14	+	18250497	18263303	3
ENSRNOG00000002728:J009	chr14	+	18263421	18267259	1
ENSRNOG00000002728:J010	chr14	+	18267406	18268942	2
ENSRNOG00000002728:J011	chr14	+	18269055	18270599	0
ENSRNOG00000002754:J007	chr14	-	18522144	18523978	0
ENSRNOG00000002754:J008	chr14	-	18524084	18526382	0
ENSRNOG00000002754:J009	chr14	-	18526538	18527170	0
ENSRNOG00000002754:J010	chr14	-	18527375	18529771	0
ENSRNOG00000002754:J011	chr14	-	18529990	18530940	0
ENSRNOG00000002759:J011	chr14	-	44507677	44511289	13
ENSRNOG00000002759:J012	chr14	-	44511401	44512567	12
ENSRNOG00000002759:J013	chr14	-	44512638	44514016	15
ENSRNOG00000002759:J014	chr14	-	44514162	44516343	12
ENSRNOG00000002759:J015	chr14	-	44516472	44518360	23
ENSRNOG00000002759:J016	chr14	-	44518575	44520787	31
ENSRNOG00000002759:J017	chr14	-	44520868	44521990	15
ENSRNOG00000002759:J018	chr14	-	44522084	44523527	14
ENSRNOG00000002759:J019	chr14	-	44523697	44524144	6
ENSRNOG00000002771:J006	chr14	-	18577911	18578850	0
ENSRNOG00000002771:J007	chr14	-	18579000	18579661	0
ENSRNOG00000002771:J008	chr14	-	18579785	18581419	0
ENSRNOG00000002771:J009	chr14	-	18581506	18591214	0
ENSRNOG00000002782:J005	chr14	-	18628222	18629647	0
ENSRNOG00000002782:J006	chr14	-	18629800	18630793	0
ENSRNOG00000002782:J007	chr14	-	18630914	18634134	0
ENSRNOG00000002792:J005	chr14	-	18732092	18732830	0
ENSRNOG00000002792:J006	chr14	-	18732914	18733032	0
ENSRNOG00000002792:J007	chr14	-	18733156	18733242	0
ENSRNOG00000002802:J005	chr14	-	18744284	18744924	0
ENSRNOG00000002802:J006	chr14	-	18745005	18745123	0
ENSRNOG00000002802:J007	chr14	-	18745247	18745336	0
ENSRNOG00000002829:J004	chr14	-	18852535	18852659	0
ENSRNOG00000002829:J005	chr14	-	18852789	18853118	0
ENSRNOG00000002834:J003	chr14	-	44548544	44613079	0
ENSRNOG00000002843:J005	chr14	-	18861416	18861693	0
ENSRNOG00000002843:J006	chr14	-	18861780	18861896	0
ENSRNOG00000002843:J007	chr14	-	18862032	18862159	0
ENSRNOG00000002855:J029	chr14	+	44580301	44645794	49
ENSRNOG00000002855:J030	chr14	+	44645923	44654497	86
ENSRNOG00000002855:J031	chr14	+	44654573	44657433	59
ENSRNOG00000002855:J032	chr14	+	44657556	44665268	58
ENSRNOG00000002855:J033	chr14	+	44665501	44666369	42
ENSRNOG00000002855:J034	chr14	+	44666447	44671818	33
ENSRNOG00000002855:J035	chr14	+	44671896	44672879	36
ENSRNOG00000002855:J036	chr14	+	44672967	44675094	31
ENSRNOG00000002855:J037	chr14	+	44675366	44678094	73
ENSRNOG00000002855:J038	chr14	+	44678202	44680896	62
ENSRNOG00000002855:J039	chr14	+	44681076	44683962	34
ENSRNOG00000002855:J040	chr14	+	44684067	44684410	55
ENSRNOG00000002855:J041	chr14	+	44684677	44684678	0
ENSRNOG00000002855:J042	chr14	+	44684768	44685407	19
ENSRNOG00000002855:J043	chr14	+	44685520	44686752	18
ENSRNOG00000002855:J044	chr14	+	44686867	44688644	38
ENSRNOG00000002855:J045	chr14	+	44688736	44688910	21
ENSRNOG00000002855:J046	chr14	+	44689048	44690075	47
ENSRNOG00000002855:J047	chr14	+	44690171	44690496	49
ENSRNOG00000002855:J048	chr14	+	44690595	44691907	46
ENSRNOG00000002855:J049	chr14	+	44692062	44692180	50
ENSRNOG00000002855:J050	chr14	+	44692298	44695603	34
ENSRNOG00000002855:J051	chr14	+	44695749	44697785	43
ENSRNOG00000002855:J052	chr14	+	44697999	44699506	53
ENSRNOG00000002855:J053	chr14	+	44699698	44700872	7
ENSRNOG00000002866:J012	chr14	+	18983977	18993183	0
ENSRNOG00000002866:J013	chr14	+	18993282	19008357	0
ENSRNOG00000002866:J014	chr14	+	19008436	19010476	0
ENSRNOG00000002866:J015	chr14	+	19010619	19017044	0
ENSRNOG00000002866:J016	chr14	+	19017142	19017858	1
ENSRNOG00000002866:J017	chr14	+	19018052	19019953	0
ENSRNOG00000002866:J018	chr14	+	19020055	19020336	1
ENSRNOG00000002866:J019	chr14	+	19020388	19022437	1
ENSRNOG00000002866:J020	chr14	+	19022556	19022645	0
ENSRNOG00000002866:J021	chr14	+	19022743	19022822	0
ENSRNOG00000002878:J016	chr14	-	19078815	19079585	0
ENSRNOG00000002878:J017	chr14	-	19079648	19080623	0
ENSRNOG00000002878:J018	chr14	-	19080756	19082097	0
ENSRNOG00000002878:J019	chr14	-	19082321	19083672	0
ENSRNOG00000002878:J020	chr14	-	19083805	19084656	0
ENSRNOG00000002878:J021	chr14	-	19084754	19086808	0
ENSRNOG00000002878:J022	chr14	-	19086941	19090544	0
ENSRNOG00000002878:J023	chr14	-	19090759	19097611	0
ENSRNOG00000002878:J024	chr14	-	19097741	19098332	0
ENSRNOG00000002878:J025	chr14	-	19098430	19099004	0
ENSRNOG00000002878:J026	chr14	-	19099137	19127553	0
ENSRNOG00000002878:J027	chr14	-	19127765	19129227	0
ENSRNOG00000002878:J028	chr14	-	19129360	19129548	0
ENSRNOG00000002878:J029	chr14	-	19129597	19132081	0
ENSRNOG00000002889:J016	chr14	-	19141875	19142277	0
ENSRNOG00000002889:J017	chr14	-	19142332	19142807	0
ENSRNOG00000002889:J018	chr14	-	19142940	19144130	0
ENSRNOG00000002889:J019	chr14	-	19144354	19145043	0
ENSRNOG00000002889:J020	chr14	-	19145182	19145678	0
ENSRNOG00000002889:J021	chr14	-	19145776	19146523	0
ENSRNOG00000002889:J022	chr14	-	19146656	19148611	0
ENSRNOG00000002889:J023	chr14	-	19148826	19150531	0
ENSRNOG00000002889:J024	chr14	-	19150661	19151930	0
ENSRNOG00000002889:J025	chr14	-	19152028	19153012	0
ENSRNOG00000002889:J026	chr14	-	19153145	19154262	0
ENSRNOG00000002889:J027	chr14	-	19154474	19157795	0
ENSRNOG00000002889:J028	chr14	-	19157916	19159091	0
ENSRNOG00000002889:J029	chr14	-	19159143	19159797	0
ENSRNOG00000002911:J016	chr14	-	19176413	19177475	0
ENSRNOG00000002911:J017	chr14	-	19177537	19178111	0
ENSRNOG00000002911:J018	chr14	-	19178244	19179244	0
ENSRNOG00000002911:J019	chr14	-	19179468	19179795	0
ENSRNOG00000002911:J020	chr14	-	19179934	19181079	0
ENSRNOG00000002911:J021	chr14	-	19181177	19182247	0
ENSRNOG00000002911:J022	chr14	-	19182380	19183126	0
ENSRNOG00000002911:J023	chr14	-	19183341	19184327	0
ENSRNOG00000002911:J024	chr14	-	19184457	19185976	0
ENSRNOG00000002911:J025	chr14	-	19186074	19186977	0
ENSRNOG00000002911:J026	chr14	-	19187110	19188064	0
ENSRNOG00000002911:J027	chr14	-	19188276	19189892	0
ENSRNOG00000002911:J028	chr14	-	19190025	19190937	0
ENSRNOG00000002911:J029	chr14	-	19190995	19191699	0
ENSRNOG00000002932:J037	chr14	-	44705351	44705632	11
ENSRNOG00000002932:J038	chr14	-	44705709	44707444	12
ENSRNOG00000002932:J039	chr14	-	44707568	44708114	12
ENSRNOG00000002932:J040	chr14	-	44708265	44709415	4
ENSRNOG00000002932:J041	chr14	-	44709497	44712034	3
ENSRNOG00000002932:J042	chr14	-	44712159	44713458	6
ENSRNOG00000002932:J043	chr14	-	44713555	44714923	2
ENSRNOG00000002932:J044	chr14	-	44715001	44716658	6
ENSRNOG00000002932:J045	chr14	-	44716727	44718295	10
ENSRNOG00000002932:J046	chr14	-	44718408	44720160	7
ENSRNOG00000002932:J047	chr14	-	44720285	44720753	9
ENSRNOG00000002932:J048	chr14	-	44720900	44722008	10
ENSRNOG00000002932:J049	chr14	-	44722092	44722476	7
ENSRNOG00000002932:J050	chr14	-	44722559	44722637	6
ENSRNOG00000002932:J051	chr14	-	44722778	44724080	7
ENSRNOG00000002932:J052	chr14	-	44724138	44729915	8
ENSRNOG00000002932:J053	chr14	-	44730025	44732217	4
ENSRNOG00000002932:J054	chr14	-	44732328	44732504	6
ENSRNOG00000002932:J055	chr14	-	44732664	44734978	10
ENSRNOG00000002932:J056	chr14	-	44735183	44735305	13
ENSRNOG00000002932:J057	chr14	-	44735453	44736234	8
ENSRNOG00000002932:J058	chr14	-	44736384	44737912	5
