chrom	strand	start	end	CT
chrX	+	77157477	77159018	1
chrX	+	77159235	77181822	2
chrX	+	77263467	77267967	18
chrX	+	77268018	77270209	13
chrX	+	77270365	77270480	14
chrX	+	77270625	77272672	29
chrX	+	77272776	77274174	22
chrX	+	77274294	77275365	26
chrX	-	77274294	77275365	1
chrX	+	77275480	77275885	16
chrX	+	77276065	77278135	23
chrX	+	77278313	77278531	24
chrX	+	77278630	77278931	17
chrX	-	77290537	77291834	1
chrX	-	77291969	77292047	3
chrX	-	77292750	77293340	2
chrX	-	78871475	78871884	1
chrX	-	78880534	78880886	1
chrX	+	79432548	79433155	1
chrX	-	79831009	79833044	1
chrX	-	79833197	79834481	2
chrX	-	79839011	79839660	2
chrX	-	79839816	79839921	2
chrX	-	79839983	79840441	2
chrX	-	79840553	79841284	1
chrX	-	79841367	79842076	1
chrX	-	79845360	79848009	1
chrX	-	79851071	79853979	1
chrX	-	79855300	79857960	1
chrX	-	79860053	79862524	1
chrX	-	79867334	79868599	1
chrX	-	79868704	79873530	3
chrX	-	79873581	79875973	1
chrX	-	79882917	79900920	1
chrX	-	79901019	79901202	1
chrX	+	79965920	79978384	1
chrX	+	79984746	79987925	1
chrX	+	80043625	80044169	1
chrX	+	80295962	80304022	2
chrX	+	80304103	80309906	2
chrX	-	82663564	82664560	1
chrX	-	82675732	82676256	1
chrX	-	82692426	82699302	1
chrX	-	82699362	82705836	1
chrX	-	82875555	82882698	1
chrX	-	82882906	82896179	1
chrX	-	82896326	82932967	1
chrX	-	82933021	82944976	1
chrX	+	83678494	83702981	1
chrX	+	83703086	83714234	5
chrX	+	83714354	83717963	2
chrX	+	83718018	83724059	1
chrX	+	83724158	83727109	1
chrX	+	83727201	83734978	2
chrX	+	83735092	83735280	2
chrX	+	83735389	83749989	3
chrX	-	84667619	84667985	3
chrX	-	84668981	84678295	3
chrX	-	84678456	84683883	3
chrX	-	84683982	84702069	2
chrX	-	84705755	84706176	1
chrX	-	84706281	84714295	2
chrX	-	84748534	84750093	1
chrX	-	84750214	84750764	1
chrX	-	84753710	84767006	1
chrX	-	84796617	84821721	1
chrX	+	86193360	86194302	2
chrX	+	86194439	86197181	1
chrX	+	86197378	86201486	1
chrX	+	86201699	86208505	3
chrX	+	86208674	86220695	1
chrX	+	86220920	86222572	2
chrX	+	86224756	86227490	2
chrX	-	88317333	88318088	1
chrX	-	88318268	88321677	3
chrX	+	89170367	89266416	1
chrX	-	92872655	93112331	1
chrX	+	94790902	94942746	1
chrX	+	95543947	95700229	1
chrX	+	99891354	99892174	2
chrX	+	99892283	99900164	1
chrX	+	99900275	99905939	1
chrX	+	99925576	99926356	1
chrX	+	100019300	100020885	1
chrX	+	100266605	100304847	1
chrX	+	100360715	100509267	1
chrX	-	104721583	104723386	1
chrX	-	104723470	104723815	2
chrX	-	104723950	104724355	4
chrX	-	104724454	104725248	4
chrX	-	104725323	104725646	1
chrX	-	104775307	104776201	1
chrX	-	104777863	104778613	1
chrX	-	104778920	104779248	2
chrX	-	104779324	104779960	3
chrX	-	104780062	104789637	2
chrX	-	104789740	104789975	2
chrX	-	104790085	104790654	1
chrX	+	104882897	104883815	1
chrX	+	104883895	104884150	1
chrX	+	104884320	104884877	1
chrX	+	104885014	104885532	4
chrX	+	104885652	104885763	3
chrX	+	104885901	104889121	2
chrX	+	104897850	104898051	1
chrX	+	104898329	104903453	3
chrX	+	104903564	104904647	2
chrX	+	104904773	104907162	2
chrX	-	105073513	105102468	1
chrX	-	105102603	105105107	1
chrX	+	105134896	105143800	7
chrX	+	105149557	105151022	1
chrX	+	105264140	105265120	1
chrX	+	105402919	105403283	2
chrX	+	105403389	105403688	7
chrX	+	105403756	105404824	2
chrX	+	105404947	105405261	3
chrX	-	105407052	105407885	1
chrX	-	105408083	105409022	2
chrX	-	105409182	105410419	3
chrX	-	105410511	105411436	2
chrX	-	105411614	105412562	1
chrX	-	105412737	105417123	2
chrX	+	105417715	105419057	1
chrX	+	105417727	105419057	3
chrX	+	105419120	105419285	7
chrX	+	105419120	105421332	1
chrX	+	105419330	105421332	8
chrX	+	105499723	105500044	1
chrX	-	105567888	105568221	2
chrX	-	105568290	105568591	1
chrX	+	105573992	105574499	4
chrX	+	105573992	105574527	11
chrX	-	105574136	105574482	1
chrX	+	105574606	105575075	8
chrX	+	105575136	105575449	3
chrX	+	105575519	105575810	13
chrX	-	105620217	105620512	1
chrX	-	105620578	105620854	1
chrX	-	105620954	105621467	1
chrX	-	105786690	105786979	1
chrX	-	105818229	105819719	1
chrX	-	105819894	105819978	1
chrX	+	105913654	105913918	1
chrX	+	106251199	106251671	3
chrX	+	106251752	106252676	1
chrX	+	106252753	106256735	1
chrX	+	106256862	106260846	2
chrX	+	106306281	106306889	1
chrX	+	106306982	106307494	3
chrX	+	106307557	106307717	1
chrX	+	106308477	106308793	1
chrX	+	106357509	106358019	3
chrX	+	106359609	106359925	1
chrX	+	106380347	106381601	1
chrX	+	106388778	106389095	1
chrX	+	106389167	106390205	1
chrX	+	106390300	106390554	1
chrX	-	106557472	106557871	5
chrX	-	106557947	106558302	2
chrX	-	106648897	106649643	3
chrX	+	106714278	106714874	1
chrX	-	106714278	106714874	9
chrX	-	106714942	106715367	6
chrX	+	106791489	106791963	14
chrX	+	106792029	106793867	22
chrX	+	106823555	106823910	4
chrX	+	106823827	106823910	1
chrX	+	106823989	106824346	6
chrX	+	106823989	106824392	3
chrX	+	107370527	107371262	6
chrX	-	107396033	107397105	5
chrX	-	107396033	107401579	5
chrX	+	107424756	107426826	1
chrX	+	107479659	107494314	1
chrX	+	107505497	107506661	1
chrX	+	107507512	107508260	2
chrX	+	107508326	107509214	2
chrX	+	107632905	107633228	1
chrX	+	107633283	107633452	1
chrX	-	107675439	107675974	1
chrX	-	107676028	107677387	1
chrX	+	110922278	110923592	1
chrX	+	110924698	110928400	3
chrX	+	110943347	110944085	2
chrX	+	110961489	110966305	1
chrX	+	110966374	110966526	1
chrX	-	111157632	111158955	2
chrX	-	111159007	111159498	1
chrX	-	111160979	111163654	1
chrX	-	111273943	111275752	1
chrX	+	111312882	111463826	1
chrX	-	111320264	111320678	1
chrX	-	111334340	111349347	1
chrX	+	111798468	111809051	3
chrX	+	111809235	111811301	1
chrX	+	111811400	111812905	1
chrX	+	111813030	111815778	2
chrX	+	111815952	111817795	1
chrX	+	111817955	111819263	4
chrX	-	111885853	111886842	1
chrX	+	112020732	112033980	1
chrX	+	112034696	112050504	1
chrX	+	112050600	112090835	2
chrX	+	112115589	112117164	1
chrX	-	112323354	112323443	4
chrX	-	112323590	112324859	1
chrX	+	112358868	112361880	1
chrX	+	112361952	112363860	1
chrX	+	112363959	112364163	1
chrX	+	112401524	112402191	2
chrX	-	112411096	112411557	1
chrX	-	112414344	112417963	2
chrX	-	112418089	112418542	1
chrX	-	112418614	112420836	1
chrX	-	112420944	112421037	1
chrX	-	112426795	112427233	2
chrX	-	112427359	112428242	1
chrX	-	112431183	112431545	2
chrX	-	112431767	112432748	1
chrX	-	112438373	112439047	1
chrX	-	112440072	112441004	2
chrX	-	112442748	112443860	1
chrX	-	112443968	112445023	2
chrX	-	112445093	112445792	2
chrX	-	112457763	112458965	1
chrX	-	112459007	112459187	1
chrX	-	112459223	112460556	1
chrX	-	112460619	112463778	1
chrX	+	112567766	112652916	1
chrX	+	112882650	112887191	2
chrX	+	112887236	112889207	3
chrX	+	112889252	112889334	3
chrX	+	112889397	112891817	1
chrX	+	112891871	112892215	1
chrX	+	112892242	112894355	2
chrX	+	112894436	112895726	1
chrX	+	112895789	112898193	2
chrX	+	112898229	112898319	3
chrX	+	112898361	112898519	2
chrX	+	112899728	112903198	1
chrX	+	112903252	112904248	1
chrX	+	112904290	112906126	1
chrX	+	112913576	112913893	2
chrX	+	112913977	112917049	1
chrX	+	112918509	112919203	1
chrX	+	112919395	112920264	1
chrX	+	112920433	112921718	1
chrX	+	112921811	112921903	1
chrX	+	112932161	112934666	2
chrX	+	112934834	112935801	2
chrX	+	112935891	112938405	1
chrX	+	112938555	112941193	2
chrX	+	112941292	112942520	1
chrX	+	112956472	112958131	2
chrX	+	112956472	112964677	1
chrX	+	112958140	112961883	2
chrX	+	112961892	112964677	2
chrX	+	112964811	112966734	1
chrX	+	112966807	112967236	1
chrX	+	112971371	112973415	2
chrX	+	112973628	112978337	3
chrX	+	112978515	112980589	1
chrX	+	112980704	112981051	1
chrX	+	112981224	112982549	5
chrX	-	113434758	113453496	1
chrX	+	113582142	113582278	1
chrX	-	113599083	113604179	1
chrX	-	113604337	113605213	2
chrX	-	113605328	113608197	1
chrX	-	113616944	113618370	2
chrX	-	113620703	113623844	1
chrX	-	113623954	113625310	1
chrX	-	113625488	113625715	1
chrX	-	113625955	113634865	1
chrX	-	113626246	113634865	1
chrX	+	113949753	114016359	1
chrX	+	114016409	114041546	2
chrX	+	114041613	114077860	3
chrX	+	114077939	114104105	2
chrX	-	114132012	114134487	1
chrX	-	114183325	114232463	1
chrX	-	114572536	114580468	1
chrX	-	115052739	115054082	1
chrX	-	115054269	115054363	1
chrX	-	115054441	115054660	1
chrX	-	115054854	115055430	1
chrX	+	115401071	115401233	2
chrX	+	115401329	115408329	1
chrX	+	115583434	115585267	1
chrX	+	115585318	115586062	1
chrX	+	115589810	115591029	2
chrX	+	115593897	115594935	1
chrX	+	115596137	115596506	1
chrX	+	115596620	115597028	1
chrX	+	115597699	115598702	1
chrX	+	115598735	115598835	1
chrX	-	116756114	116757206	1
chrX	-	116758305	116764947	1
chrX	-	118449310	118450605	2
chrX	-	118450751	118452438	1
chrX	-	118452623	118455648	1
chrX	-	118455769	118456299	1
chrX	-	118471398	118512863	1
chrX	-	118564243	118564432	1
chrX	-	118578720	118580428	1
chrX	+	119030494	119078761	3
chrX	+	119065030	119078761	1
chrX	+	119078842	119090867	2
chrX	+	119106504	119106934	2
chrX	+	119107067	119108951	2
chrX	+	119111109	119112067	1
chrX	+	119111109	119112350	1
chrX	+	119112094	119112350	1
chrX	+	119112446	119113941	1
chrX	+	119114137	119115333	1
chrX	+	119115412	119116421	1
chrX	+	119116536	119117063	2
chrX	+	119117197	119119534	3
chrX	+	119119658	119119856	1
chrX	+	119119981	119123023	2
chrX	-	119198976	119204368	1
chrX	-	119206571	119208335	1
chrX	-	119206854	119208335	2
chrX	+	120913412	120914389	1
chrX	+	120914485	120916642	1
chrX	+	120916779	120917481	1
chrX	+	120928769	120932020	1
chrX	+	120934083	120936388	1
chrX	+	120960536	120961979	1
chrX	+	120962114	120964767	1
chrX	-	121580534	121582607	1
chrX	-	121582721	121589866	9
chrX	-	121607814	121608363	2
chrX	-	121608496	121625042	1
chrX	-	121625181	121651727	1
chrX	-	121625181	121681696	3
chrX	-	121681768	121731395	1
chrX	+	122579638	122580015	1
chrX	+	122580095	122582402	1
chrX	+	122591831	122594494	2
chrX	+	122599169	122601770	1
chrX	+	122607915	122608685	1
chrX	+	122648250	122649941	1
chrX	+	122684823	122690004	1
chrX	+	122745125	122753032	1
chrX	+	122760921	122761195	1
chrX	+	122764135	122767701	3
chrX	+	122767786	122781386	1
chrX	+	122963385	122965192	1
chrX	+	122968181	122971118	1
chrX	-	123183639	123220087	1
chrX	+	123206277	123209818	11
chrX	+	123209974	123212604	11
chrX	-	123225375	123228590	3
chrX	+	123382278	123383512	1
chrX	+	123404726	123405723	14
chrX	+	123406210	123406745	20
chrX	+	123406886	123407222	9
chrX	-	123463029	123464230	1
chrX	-	123464323	123464954	2
chrX	-	123465044	123465910	2
chrX	-	123466049	123468754	1
chrX	-	123473757	123473995	2
chrX	+	123487218	123487368	1
chrX	+	123487856	123495145	1
chrX	+	123495235	123496108	4
chrX	+	123496197	123496514	2
chrX	+	123496197	123496516	1
chrX	-	123504362	123515556	1
chrX	-	123705432	123707153	11
chrX	-	123714296	123717221	1
chrX	-	123714298	123717131	2
chrX	-	123714298	123717214	1
chrX	-	123717432	123718251	4
chrX	-	123717432	123720727	1
chrX	-	123718412	123720727	3
chrX	-	123720910	123721314	8
chrX	-	123721358	123723122	8
chrX	-	123723233	123725383	2
chrX	-	123730057	123730205	6
chrX	-	123730312	123731138	2
chrX	+	123751672	123754977	2
chrX	+	123755058	123760013	1
chrX	+	123760084	123760489	1
chrX	+	123760630	123763499	3
chrX	+	123763563	123765364	1
chrX	+	123765474	123765563	4
chrX	-	124433853	124434238	1
chrX	-	124442896	124445215	1
chrX	-	124458503	124464905	1
chrX	-	124719880	124734945	1
chrX	-	124723170	124734945	2
chrX	-	124732600	124734945	1
chrX	-	124735110	124735976	3
chrX	-	124736040	124742589	1
chrX	-	124742712	124743512	9
chrX	+	124743712	124745001	1
chrX	-	124743712	124745001	12
chrX	-	124745160	124750115	5
chrX	-	124750329	124751924	2
chrX	-	124752037	124765878	4
chrX	-	124833510	124836597	5
chrX	-	124836750	124838923	8
chrX	-	124839096	124840268	3
chrX	-	124840374	124841183	5
chrX	-	124841297	124842284	3
chrX	-	124842392	124843566	3
chrX	-	124843652	124844398	4
chrX	-	124845212	124846229	2
chrX	-	124846422	124847060	2
chrX	-	124847179	124847589	2
chrX	-	124847657	124848366	1
chrX	-	124848449	124848747	4
chrX	-	124848837	124849001	3
chrX	-	124849164	124849914	7
chrX	-	124849988	124850613	4
chrX	-	124850683	124851345	4
chrX	-	124851449	124857819	2
chrX	-	124857935	124859670	1
chrX	-	124861115	124867936	1
chrX	+	124894643	124895774	2
chrX	+	124895927	124896410	6
chrX	+	124896508	124899462	5
chrX	+	124899596	124904635	1
chrX	+	124904703	124905922	2
chrX	-	124922932	124925996	1
chrX	+	127754573	127756291	1
chrX	-	128161922	128162399	1
chrX	-	128162476	128164940	3
chrX	-	128165101	128165184	3
chrX	-	128165254	128165577	4
chrX	-	128165715	128169957	6
chrX	-	128169993	128171436	4
chrX	-	128171495	128171684	5
chrX	-	128172115	128186177	3
chrX	-	128186679	128187172	1
chrX	-	128187357	128187443	4
chrX	-	128187575	128187862	3
chrX	-	128187991	128189182	2
chrX	-	128189925	128190821	1
chrX	-	128191097	128194373	1
chrX	-	128194538	128196122	1
chrX	-	128198293	128202171	1
chrX	-	128202268	128203711	1
chrX	-	128203792	128204175	2
chrX	-	128204269	128205174	2
chrX	-	128205259	128210953	1
chrX	-	128211055	128211150	3
chrX	-	128211281	128211711	3
chrX	-	128211753	128221671	2
chrX	-	128223169	128223890	2
chrX	-	128225368	128229181	1
chrX	-	128229348	128233029	2
chrX	-	128233163	128233905	2
chrX	-	128234027	128235046	2
chrX	-	128235117	128241123	2
chrX	-	128241175	128243072	3
chrX	-	128243164	128251312	5
chrX	-	128251371	128268214	4
chrX	+	128440169	128441465	3
chrX	+	128441565	128443601	3
chrX	+	128444903	128446746	1
chrX	+	128494569	128550176	1
chrX	+	128550315	128553147	3
chrX	+	128553226	128558141	4
chrX	+	128558306	128565772	1
chrX	+	128565869	128569942	5
chrX	+	128570019	128571181	3
chrX	+	128571386	128572706	4
chrX	+	128572858	128574431	3
chrX	+	128574505	128575746	5
chrX	+	128575870	128576648	4
chrX	+	128576912	128581399	1
chrX	+	128581507	128582171	6
chrX	+	128582283	128584025	4
chrX	+	128584143	128584857	3
chrX	+	128584961	128593470	4
chrX	+	128593563	128593680	4
chrX	+	128593770	128594363	1
chrX	+	128594567	128596453	1
chrX	+	128596524	128596741	2
chrX	+	128596829	128596931	1
chrX	+	128597012	128598297	3
chrX	+	128598390	128598933	1
chrX	+	128599108	128603040	1
chrX	+	128603180	128604183	2
chrX	+	128606443	128607889	2
chrX	+	128610630	128613661	5
chrX	+	128613851	128613941	2
chrX	+	128613851	128616951	2
chrX	+	128614052	128616951	3
chrX	+	128617078	128618573	2
chrX	+	128618651	128622424	1
chrX	-	134649577	134661950	2
chrX	-	134662394	134665207	2
chrX	-	134665340	134667648	4
chrX	-	134676821	134677076	3
chrX	-	134677187	134685365	3
chrX	-	134685485	134687516	1
chrX	-	134687665	134688434	1
chrX	-	134688567	134690316	1
chrX	-	134690469	134693971	1
chrX	-	134694093	134697782	2
chrX	-	134698009	134698615	2
chrX	-	134698725	134702745	3
chrX	-	134703665	134704764	2
chrX	-	134704920	134706611	3
chrX	-	134709933	134710038	3
chrX	-	134710139	134710451	1
chrX	-	134710618	134713896	1
chrX	-	134710618	134713911	3
chrX	-	134713998	134718798	3
chrX	+	134746220	134749136	1
chrX	+	134749175	134760042	1
chrX	+	134760153	134760565	1
chrX	+	134760652	134761226	2
chrX	+	134761592	134763010	2
chrX	+	134763112	134764456	1
chrX	+	134764571	134766248	2
chrX	+	134766365	134766469	1
chrX	+	134768635	134771893	3
chrX	+	134772003	134773124	1
chrX	+	134773260	134776143	2
chrX	+	134776254	134777060	1
chrX	+	134777226	134777468	1
chrX	+	134777704	134785406	1
chrX	+	134785430	134788102	1
chrX	+	134788219	134788979	1
chrX	+	134790822	134791032	1
chrX	-	135006779	135010724	1
chrX	-	135023214	135026565	1
chrX	-	135039033	135040826	1
chrX	+	135092183	135093537	1
chrX	+	135099430	135108018	1
chrX	+	135110253	135112341	1
chrX	+	135112739	135113486	2
chrX	-	135304310	135304655	3
chrX	-	135304852	135306867	1
chrX	-	135306992	135309520	2
chrX	-	135309663	135311543	1
chrX	-	135311684	135312245	1
chrX	-	135312334	135312666	9
chrX	-	135312774	135314020	4
chrX	-	135314129	135314909	2
chrX	-	135314986	135315580	4
chrX	-	135315665	135323280	5
chrX	-	135323371	135325730	3
chrX	-	135325861	135325986	3
chrX	-	135326111	135327894	3
chrX	-	135327994	135332345	1
chrX	-	135327994	135333580	2
chrX	-	135327994	135342885	1
chrX	-	135333723	135342885	2
chrX	-	135373760	135375301	1
chrX	-	135394940	135398599	1
chrX	-	135398709	135398840	1
chrX	-	135399005	135406400	2
chrX	-	135406506	135411259	4
chrX	-	135411393	135411932	1
chrX	+	135476369	135478118	1
chrX	+	135483343	135487192	2
chrX	+	135507299	135508798	1
chrX	+	135553320	135555300	1
chrX	+	135557396	135557890	1
chrX	-	135927584	135931809	3
chrX	-	135949201	135964893	1
chrX	-	135965000	135967665	3
chrX	-	135972865	136050710	1
chrX	-	136027301	136130569	1
chrX	-	136061133	136071903	1
chrX	-	136168406	136301763	1
chrX	-	136793051	136793200	2
chrX	-	136793051	136793670	1
chrX	-	136793949	136794079	2
chrX	-	136794367	136794563	2
chrX	-	136794851	136795029	1
chrX	-	136797223	136797435	1
chrX	-	136797726	136798110	1
chrX	-	136798143	136798240	1
chrX	-	136798311	136800105	1
chrX	-	136800232	136800520	2
chrX	-	136800772	136801285	2
chrX	-	136802098	136803928	4
chrX	-	136804216	136804523	15
chrX	-	136804808	136805152	2
chrX	-	136805179	136805327	2
chrX	-	136805465	136807812	2
chrX	-	137464131	137709442	1
chrX	-	137464594	137705344	1
chrX	-	137478122	137481880	1
chrX	-	137720878	137721823	1
chrX	-	137721956	137722425	1
chrX	-	137722558	137723669	2
chrX	-	137730239	137730669	2
chrX	-	137733345	137735607	1
chrX	+	138089134	138089908	1
chrX	-	138226501	138234106	1
chrX	-	138234419	138236765	1
chrX	-	139356039	139359745	1
chrX	-	139359892	139359981	1
chrX	-	139377212	139392838	1
chrX	+	139392997	139464158	1
chrX	-	139627782	139673760	2
chrX	-	139673881	139694148	1
chrX	-	139694274	139702751	2
chrX	-	139702885	139736500	1
chrX	+	140879443	140880553	1
chrX	-	140976874	140978920	1
chrX	+	140980592	141006837	1
chrX	-	142055099	142059217	2
chrX	-	142129531	142247670	1
chrX	-	143356706	143358947	1
chrX	-	143380472	143387816	1
chrX	-	143392775	143395262	1
chrX	-	143395424	143403235	2
chrX	-	143403433	143403899	1
chrX	-	143419888	143427479	1
chrX	-	143427587	143431016	1
chrX	-	146397060	146520714	1
chrX	-	152928433	152928640	1
chrX	-	152928433	152928792	3
chrX	-	152928930	152930196	7
chrX	-	152930325	152930606	9
chrX	-	152930765	152932819	4
chrX	+	152940989	152943064	1
chrX	+	152957645	152959629	1
chrX	+	152959772	152961089	1
chrX	+	152961192	152962336	1
chrX	+	153023706	153031348	1
chrX	-	153548064	153553657	1
chrX	-	153553710	153556449	1
chrX	-	153556543	153556908	1
chrX	-	154687301	154691120	2
chrX	-	154691203	154691842	1
chrX	-	154693672	154696107	5
chrX	-	154696194	154698824	2
chrX	-	154698348	154698824	1
chrX	-	154698956	154700290	2
chrX	-	154700400	154703345	5
chrX	-	154703424	154703540	2
chrX	-	154703711	154705819	1
chrX	-	154706112	154707457	1
chrX	-	154708079	154710537	1
chrX	-	154710631	154714007	4
chrX	-	154714060	154722082	1
chrX	-	155845162	155845330	2
chrX	-	155855538	155856256	1
chrX	-	155856383	155858075	2
chrX	-	155858905	155860102	2
chrX	-	155860644	155860645	2
chrX	-	155860651	155861063	2
chrX	-	155861134	155862257	2
chrX	-	156264138	156264867	1
chrX	-	156265020	156266702	1
chrX	-	156266818	156269368	1
chrX	-	156266821	156269368	1
chrX	+	156274906	156275518	1
chrX	+	156275646	156288070	1
chrX	+	156288108	156288217	1
chrX	-	156288108	156288217	1
chrX	+	156288326	156289247	8
chrX	+	156289465	156290931	3
chrX	+	156291090	156291316	1
chrX	+	156291237	156292026	1
chrX	+	156291442	156291746	3
chrX	+	156291840	156291962	3
chrX	+	156292149	156292412	1
chrX	+	156292648	156292751	3
chrX	+	156292828	156292925	4
chrX	+	156293018	156293118	2
chrX	+	156325306	156325432	1
chrX	+	156325491	156325886	1
chrX	+	156326335	156326418	1
chrX	+	156341042	156341207	1
chrX	+	156341313	156341554	1
chrX	+	156341763	156341877	2
chrX	+	156355670	156355987	3
chrX	+	156356116	156356480	4
chrX	-	156366675	156367173	1
chrX	-	156370819	156371083	1
chrX	-	156374708	156375113	1
chrX	-	156401716	156401810	18
chrX	-	156401865	156401967	17
chrX	-	156402112	156402388	6
chrX	-	156402560	156403367	5
chrX	-	156403467	156404424	9
chrX	-	156404556	156404810	17
chrX	-	156405009	156405420	12
chrX	-	156405555	156405692	14
chrX	-	156405792	156405951	14
chrX	-	156406059	156407227	9
chrX	-	156408863	156409076	14
chrX	-	156409305	156409393	18
chrX	-	156409441	156410118	21
chrX	-	156410357	156410695	10
chrX	-	156410781	156411360	9
chrX	-	156411401	156411957	15
chrX	-	156412151	156412406	7
chrX	-	156412481	156414484	6
chrX	-	156414611	156414908	14
chrX	-	156421859	156421975	2
chrX	-	156422053	156422426	2
chrX	-	156422479	156422627	1
chrX	-	156427411	156427653	3
chrX	-	156427699	156427948	5
chrX	-	156428898	156429331	1
chrX	+	156434869	156435178	1
chrX	+	156436324	156436827	1
chrX	-	156438466	156438547	17
chrX	-	156438710	156439079	16
chrX	-	156439218	156439386	18
chrX	-	156439494	156439573	8
chrX	-	156439632	156440269	6
chrX	-	156440316	156440428	1
chrX	-	156453557	156453639	3
chrX	-	156453686	156454818	2
chrX	-	156454955	156455175	2
chrX	-	156455253	156455389	1
chrX	-	156455497	156455669	1
chrX	+	156464494	156467357	2
chrX	+	156467606	156467711	1
chrX	+	156467809	156467897	2
chrX	+	156468045	156468748	5
chrX	+	156468867	156468947	1
chrX	+	156469025	156469118	5
chrX	+	156469281	156469364	3
chrX	+	156469565	156470118	1
chrX	+	156470256	156470335	5
chrX	+	156470459	156470601	3
chrX	+	156470738	156470838	4
chrX	+	156471032	156471236	1
chrX	+	156471350	156471441	2
chrX	+	156471490	156472470	1
chrX	+	156471585	156472470	3
chrX	+	156472594	156472680	3
chrX	+	156472841	156472928	5
chrX	+	156473019	156473110	3
chrX	+	156473280	156473467	1
chrX	+	156473585	156473698	5
chrX	+	156473961	156474484	3
chrX	+	156475082	156475170	2
chrX	+	156475344	156475427	3
chrX	+	156475590	156475670	2
chrX	+	156475831	156475919	5
chrX	+	156476090	156476405	2
chrX	+	156476529	156476612	1
chrX	+	156476769	156477365	3
chrX	+	156480207	156480316	1
chrX	+	156480412	156480553	2
chrX	+	156480656	156480744	3
chrX	+	156480885	156481318	2
chrX	+	156481447	156481640	2
chrX	+	156481814	156481911	2
chrX	+	156482073	156482297	4
chrX	+	156482501	156482580	3
chrX	+	156482733	156482846	4
chrX	+	156482969	156483057	5
chrX	+	156483324	156483479	2
chrX	+	156483617	156483833	4
chrX	+	156483949	156484475	1
chrX	+	156484608	156485279	5
chrX	+	156485456	156485615	2
chrX	+	156485834	156485914	1
chrX	+	156486118	156486734	1
chrX	+	156656082	156703081	1
chrX	+	156681070	156703081	1
chrX	+	156703432	156703933	1
chrX	+	156710983	156711027	1
chrX	+	156717539	156717720	1
chrX	+	156718200	156718424	1
chrX	+	156719466	156719870	1
chrX	+	156720078	156720761	1
chrX	+	156720827	156722190	1
chrX	+	156723390	156723763	3
chrX	+	156820847	156821661	1
chrX	+	156823618	156823700	2
chrX	+	156824494	156826051	1
chrX	+	156826249	156826518	1
chrX	+	156827444	156827543	1
chrX	+	156827686	156827819	1
chrX	+	156828370	156828896	3
chrX	+	156830400	156830531	2
chrX	+	156830695	156831321	2
chrX	+	156831766	156832087	1
chrX	+	156832670	156832758	1
chrX	+	156832896	156833245	2
chrX	+	156834407	156835254	2
chrX	+	156854623	156854810	1
chrX	+	156854920	156855053	1
chrX	+	156855634	156856054	3
chrX	+	156856279	156856907	1
chrX	+	156864838	156865715	1
chrX	+	156865761	156865854	1
chrX	+	156865970	156866224	3
chrX	+	156866269	156867847	1
chrX	+	156883045	156883210	1
chrX	+	156886526	156886855	1
chrX	+	156916000	156917595	1
chrX	+	156921826	156922073	1
chrX	+	156988728	156990024	1
chrX	+	156990549	156990716	2
chrX	-	156995935	156996147	1
chrX	-	156996213	156996445	5
chrX	-	156996535	156996684	5
chrX	-	156996759	156997540	2
chrX	-	156996759	156997741	3
chrX	-	156997639	156997741	1
chrX	-	156997857	156999425	2
chrX	-	156997860	156999425	4
chrX	+	156999965	157004329	1
chrX	+	156999965	157004344	6
chrX	+	157004386	157004647	4
chrX	+	157004659	157004884	3
chrX	+	157005322	157006473	9
chrX	+	157006534	157006655	10
chrX	+	157006788	157006978	3
chrX	+	157007112	157007388	5
chrX	+	157007491	157007573	6
chrX	+	157007720	157007994	7
chrX	+	157008089	157008176	9
chrX	+	157008237	157008527	11
chrX	+	157095980	157097158	2
chrX	+	157097294	157098319	2
chrX	+	157098420	157104525	2
chrX	+	157104673	157122609	5
chrX	+	157122745	157123651	8
chrX	+	157123772	157124501	5
chrX	+	157124602	157125979	4
chrX	-	157132623	157132747	1
chrX	-	157133521	157133615	3
chrX	-	157133946	157135067	1
chrX	-	157135863	157136732	1
chrX	-	157255350	157257705	1
chrX	-	157259225	157259505	1
chrX	-	157321668	157321813	2
chrX	-	157321924	157322518	1
chrX	+	157353905	157354643	1
chrX	+	157354759	157357199	3
chrX	+	157357267	157358411	3
chrX	+	157358473	157362135	1
chrX	+	157362227	157362682	1
chrX	+	157363752	157364754	1
chrX	+	157364869	157372541	2
chrX	-	157463218	157463437	2
chrX	-	157463539	157464564	1
chrX	-	157464679	157465121	1
chrX	-	157471984	157474103	1
chrX	-	158201840	158205392	2
chrX	-	158205410	158210234	2
chrX	-	158210300	158216336	1
chrX	-	158216520	158219076	1
chrX	-	158628431	158631984	2
chrX	-	158632002	158636826	2
chrX	-	158636892	158642721	1
chrX	-	158642905	158645461	1
chrX	-	158721192	158735066	1
chrX	+	158876223	158877855	1
chrX	+	158881660	158883896	1
chrX	-	158970423	158972297	2
chrX	-	158972401	158976422	3
chrX	-	158976475	158978781	1
chrX	+	158989271	158998960	2
chrX	+	158999160	159001262	2
chrX	+	159001340	159001617	1
chrX	+	159001694	159001992	1
chrX	+	159002105	159006872	1
chrX	+	159006978	159012330	1
chrX	+	159012472	159014763	2
chrX	+	159014869	159015161	3
chrX	+	159024105	159025515	1
chrX	+	159035906	159039243	2
chrX	+	159039349	159042374	2
chrX	+	159169841	159171028	2
